account_id,customer_id,account_type,balance,open_date,status
1680,1582,Loan,113363.66,2019-05-22,Inactive
1681,2162,Loan,155170.45,2018-01-05,Closed
1682,250,Checking,198638.14,2018-03-13,Inactive
1683,1972,Loan,140467.05,2023-07-15,Inactive
1684,429,Checking,167869.01,2019-11-08,Closed
1685,564,Checking,75056.85,2020-05-30,Active
1686,367,Loan,197292.38,2021-09-27,Closed
1687,1562,Loan,50152.96,2019-12-21,Inactive
1688,542,Savings,166244.13,2021-05-31,Closed
1689,928,Loan,89630.86,2020-04-14,Closed
1690,965,Savings,113386.64,2020-04-11,Active
1691,619,Savings,197058.77,2023-08-31,Closed
1692,2048,Savings,78075.38,2018-03-10,Active
1693,861,Savings,103174.76,2023-01-03,Closed
1694,203,Loan,115403.85,2024-04-14,Active
1695,688,Savings,23785.88,2023-11-14,Active
1696,62,Savings,45618.9,2018-06-07,Active
1697,67,Savings,138178.83,2020-05-25,Inactive
1698,1890,Checking,75570.19,2020-04-08,Active
1699,123,Loan,168175.65,2022-11-29,Closed
1700,1970,Loan,76939.88,2023-04-13,Active
1701,343,Checking,37464.84,2016-10-01,Inactive
1702,381,Checking,11873.22,2023-03-19,Closed
1703,964,Loan,57517.28,2020-10-06,Inactive
1704,1000,Loan,188652.77,2015-11-12,Closed
1705,2091,Savings,157126.84,2022-05-27,Inactive
1706,1725,Loan,128123.66,2022-02-16,Active
1707,1290,Checking,81437.94,2024-12-14,Closed
1708,1296,Loan,157916.15,2022-01-19,Active
1709,15,Savings,146533.72,2023-02-08,Active
1710,1873,Checking,183157.86,2025-02-17,Active
1711,1516,Checking,188663.41,2025-04-16,Closed
1712,1554,Checking,166735.27,2019-11-24,Inactive
1713,81,Loan,8738.48,2017-08-06,Inactive
1714,1598,Checking,53368.85,2015-07-23,Active
1715,54,Loan,78293.97,2021-11-08,Inactive
1716,1226,Savings,141646.23,2017-07-06,Closed
1717,921,Checking,-182.08,2019-03-07,Inactive
1718,1327,Savings,79464.07,2023-07-01,Closed
1719,1102,Loan,93621.47,2022-10-05,Closed
1720,62,Checking,154487.62,2024-07-04,Active
1721,1761,Checking,109421.07,2018-04-10,Inactive
1722,577,Checking,106626.31,2018-09-17,Closed
1723,1660,Savings,77377.06,2023-02-28,Inactive
1724,64,Loan,46433.01,2021-11-08,Inactive
1725,2131,Loan,112933.42,2016-11-29,Inactive
1726,2168,Loan,131912.57,2024-12-31,Inactive
1727,298,Checking,5642.29,2017-09-08,Closed
1728,1757,Savings,72285.78,2020-11-08,Active
1729,1862,Checking,4186.41,2018-12-08,Closed
1730,970,Savings,3966.53,2015-12-19,Active
1731,544,Checking,176176.49,2024-09-22,Inactive
1732,1862,Loan,104156.31,2023-11-02,Closed
1733,766,Checking,2445.85,2024-04-08,Active
1734,24,Loan,73393.03,2023-11-11,Active
1735,299,Checking,71921.99,2025-01-18,Closed
1736,1288,Savings,91844.41,2015-12-15,Inactive
1737,1192,Loan,17587.57,2016-08-25,Closed
1738,566,Checking,59007.97,2018-06-20,Closed
1739,758,Savings,18862.68,2023-12-21,Closed
1740,593,Checking,17926.36,2016-10-06,Closed
1741,1650,Savings,86866.36,2018-06-16,Active
1742,667,Savings,120433.29,2016-11-11,Inactive
1743,1370,Loan,117320.79,2018-03-16,Inactive
1744,219,Loan,176269.11,2022-05-13,Inactive
1745,1501,Checking,183207.69,2019-02-27,Active
1746,1420,Loan,58376.52,2020-11-01,Inactive
1747,186,Checking,86741.09,2024-11-28,Closed
1748,518,Savings,168906.83,2017-05-11,Active
1749,518,Checking,99137.47,2021-09-04,Active
1750,74,Loan,9481.1,2022-11-06,Closed
1751,1636,Savings,185030.82,2023-08-06,Inactive
1752,1680,Checking,190103.15,2016-09-25,Inactive
1753,704,Savings,165369.8,2016-01-12,Inactive
1754,1926,Savings,100371.29,2018-05-27,Closed
1755,1344,Loan,177038.5,2022-01-27,Inactive
1756,21,Savings,17336.36,2018-05-17,Closed
1757,2117,Savings,31764.01,2018-05-12,Inactive
1758,1854,Savings,17562.94,2020-12-25,Inactive
1759,297,Checking,188290.3,2017-03-13,Closed
1760,1529,Savings,96034.8,2018-11-10,Active
1761,1440,Loan,128116.82,2018-09-23,Active
1762,375,Savings,114659.37,2020-11-07,Active
1763,730,Checking,177124.67,2022-08-05,Active
1764,353,Checking,36778.92,2017-09-06,Active
1765,179,Loan,72226.83,2024-02-04,Inactive
1766,219,Loan,26800.94,2020-05-12,Active
1767,135,Checking,13711.47,2020-05-27,Inactive
1768,1286,Loan,2448.52,2019-05-16,Inactive
1769,1051,Loan,165910.41,2023-10-01,Closed
1770,355,Loan,114587.5,2018-07-30,Inactive
1771,1341,Loan,58253.63,2024-08-31,Closed
1772,577,Loan,104141.55,2018-08-01,Inactive
1773,874,Checking,68595.06,2023-12-20,Closed
1774,1054,Checking,191288.25,2019-10-14,Active
1775,1694,Loan,17162.2,2015-12-09,Closed
1776,2109,Savings,195469.54,2017-02-24,Active
1777,1274,Loan,16069.81,2018-04-25,Closed
1778,290,Savings,51192.29,2021-06-30,Active
1779,630,Checking,154823.98,2017-09-19,Closed
1780,1652,Savings,136762.77,2016-06-14,Active
1781,1919,Checking,42273.82,2016-03-11,Closed
1782,1475,Checking,50834.73,2019-12-22,Active
1783,1382,Savings,83845.71,2019-08-21,Active
1784,1662,Checking,195792.23,2018-08-18,Inactive
1785,160,Loan,85568.02,2016-04-02,Active
1786,898,Loan,199289.4,2025-01-11,Inactive
1787,2062,Savings,109206.07,2016-08-23,Active
1788,1303,Savings,76216.33,2024-08-29,Closed
1789,1221,Checking,182958.4,2018-02-15,Closed
1790,195,Checking,66465.5,2023-12-21,Inactive
1791,1820,Checking,140789.93,2017-06-18,Inactive
1792,1475,Checking,123784.86,2018-01-26,Inactive
1793,328,Checking,192164.65,2020-06-03,Active
1794,844,Loan,36145.84,2023-08-26,Active
1795,140,Loan,187351.93,2022-03-21,Inactive
1796,439,Savings,98423.59,2022-08-03,Closed
1797,1268,Loan,5025.05,2022-10-17,Closed
1798,417,Savings,19495.84,2023-05-25,Active
1799,411,Checking,155671.29,2024-03-10,Inactive
1800,389,Loan,197249.18,2018-12-20,Active
1801,583,Checking,160990.98,2015-11-26,Closed
1802,1824,Loan,77507.55,2018-09-27,Closed
1803,726,Savings,126586.1,2017-02-12,Inactive
1804,1520,Savings,62682.97,2023-10-19,Inactive
1805,341,Loan,35013.86,2018-05-06,Active
1806,339,Loan,26614.25,2019-12-29,Inactive
1807,1286,Loan,71147.55,2016-04-24,Active
1808,44,Savings,171916.28,2019-02-19,Closed
1809,208,Savings,63561.26,2023-07-21,Inactive
1810,879,Loan,186065.53,2021-06-02,Inactive
1811,1064,Checking,126560.16,2016-10-29,Closed
1812,1392,Savings,87331.37,2019-02-01,Active
1813,2017,Savings,152879.49,2023-09-29,Closed
1814,784,Savings,92470.97,2022-07-15,Closed
1815,203,Checking,141513.55,2024-07-24,Closed
1816,1500,Loan,5124.09,2019-11-06,Active
1817,270,Savings,1449.41,2024-06-26,Inactive
1818,1180,Loan,124219.16,2017-05-16,Inactive
1819,50,Savings,137850.89,2020-08-13,Closed
1820,486,Savings,55125.55,2017-03-10,Active
1821,129,Savings,85395.85,2021-12-09,Closed
1822,1165,Savings,13937.73,2023-11-16,Inactive
1823,385,Savings,198092.37,2025-01-16,Inactive
1824,714,Loan,71514.42,2017-02-26,Active
1825,1532,Loan,113199.98,2024-12-05,Active
1826,188,Checking,77278.43,2020-05-27,Active
1827,243,Checking,192732.7,2021-01-04,Closed
1828,54,Loan,3353.93,2016-08-15,Closed
1829,1756,Loan,11287.36,2018-01-25,Closed
1830,1585,Loan,87566.08,2015-07-05,Inactive
1831,181,Loan,179035.44,2024-02-12,Inactive
1832,2052,Checking,138724.83,2020-02-01,Active
1833,893,Loan,38366.01,2022-09-19,Inactive
1834,1257,Loan,139627.3,2021-06-02,Inactive
1835,922,Savings,57.21,2019-09-16,Inactive
1836,1878,Checking,151631.94,2024-03-08,Active
1837,1369,Checking,1114.01,2021-03-05,Active
1838,1426,Savings,14112.15,2017-01-04,Active
1839,1555,Checking,50648.33,2025-02-26,Inactive
1840,753,Checking,20706.46,2019-12-04,Closed
1841,1044,Savings,116213.65,2016-02-16,Closed
1842,766,Loan,189378.5,2021-10-23,Closed
1843,613,Savings,157750.0,2022-04-27,Inactive
1844,1356,Savings,13483.67,2024-08-21,Closed
1845,131,Loan,7486.68,2020-05-24,Inactive
1846,191,Checking,48479.2,2021-05-13,Closed
1847,1696,Loan,50282.01,2025-05-12,Active
1848,621,Savings,17221.44,2019-02-07,Inactive
1849,1819,Savings,158812.95,2019-10-02,Closed
1850,27,Checking,179225.14,2016-05-21,Inactive
1851,1870,Checking,150724.54,2017-02-23,Closed
1852,1848,Checking,171370.58,2016-04-05,Active
1853,360,Savings,118480.53,2023-04-26,Closed
1854,1735,Checking,33081.16,2021-08-24,Active
1855,946,Savings,83525.59,2018-06-06,Active
1856,35,Loan,27863.79,2024-10-18,Inactive
1857,1449,Loan,36900.99,2023-03-01,Inactive
1858,1893,Checking,177930.59,2023-07-10,Closed
1859,517,Savings,181419.85,2018-04-05,Active
1860,373,Checking,168291.67,2017-10-29,Active
1861,26,Savings,37403.55,2021-03-28,Closed
1862,690,Savings,129230.5,2023-07-02,Closed
1863,701,Savings,70190.61,2020-12-01,Closed
1864,510,Loan,114356.57,2016-04-06,Inactive
1865,18,Loan,72891.44,2017-08-26,Active
1866,1777,Savings,154446.91,2018-06-07,Closed
1867,1789,Savings,106873.87,2021-03-07,Inactive
1868,335,Loan,117502.52,2019-09-09,Inactive
1869,1900,Loan,194548.82,2017-06-18,Active
1870,386,Checking,110980.6,2018-02-14,Active
1871,207,Checking,183392.15,2018-08-08,Inactive
1872,2192,Loan,120576.71,2023-07-16,Active
1873,276,Loan,195807.43,2018-05-01,Closed
1874,634,Loan,181677.28,2021-10-20,Inactive
1875,707,Loan,54860.25,2020-01-14,Inactive
1876,219,Loan,18742.88,2020-04-25,Closed
1877,566,Savings,144337.69,2025-02-27,Inactive
1878,666,Savings,10321.86,2021-09-06,Closed
1879,876,Loan,58556.38,2020-10-25,Active
1880,937,Savings,132328.31,2015-08-30,Active
1881,243,Checking,17280.45,2019-09-01,Inactive
1882,1996,Checking,130794.15,2015-09-09,Closed
1883,540,Loan,171980.98,2023-03-02,Closed
1884,450,Savings,84002.77,2025-04-08,Inactive
1885,804,Loan,1546.68,2020-11-08,Active
1886,54,Savings,6741.19,2024-09-29,Active
1887,208,Checking,187389.48,2017-09-18,Closed
1888,612,Savings,170401.25,2021-01-29,Active
1889,1798,Checking,71514.64,2019-09-26,Active
1890,423,Savings,74272.61,2022-09-28,Active
1891,170,Savings,100419.29,2023-06-12,Inactive
1892,1375,Savings,81135.18,2022-12-13,Inactive
1893,808,Savings,136277.48,2017-12-26,Active
1894,1411,Loan,158505.96,2019-07-04,Active
1895,1803,Checking,91649.57,2021-11-04,Inactive
1896,394,Loan,107222.45,2022-12-22,Active
1897,291,Loan,4095.01,2023-09-17,Active
1898,368,Checking,136368.56,2024-04-23,Closed
1899,304,Checking,59356.86,2018-09-18,Closed
1900,168,Savings,116199.08,2025-01-17,Closed
1901,894,Savings,188794.54,2015-08-24,Active
1902,1080,Savings,168350.45,2023-01-04,Closed
1903,1131,Savings,123827.79,2020-11-22,Inactive
1904,665,Savings,113281.56,2016-10-30,Active
1905,486,Checking,97113.0,2022-05-21,Closed
1906,229,Checking,80875.49,2018-11-21,Inactive
1907,1711,Checking,91831.17,2024-09-15,Active
1908,1570,Savings,139935.45,2015-07-15,Active
1909,345,Loan,102185.07,2022-04-11,Inactive
1910,1483,Checking,11619.13,2022-09-17,Closed
1911,1176,Checking,59750.87,2018-07-16,Active
1912,1807,Checking,77999.01,2022-05-04,Active
1913,1255,Loan,153927.15,2023-09-04,Closed
1914,921,Loan,83074.87,2020-07-18,Active
1915,1239,Loan,120705.94,2015-09-06,Active
1916,1859,Savings,25459.89,2025-04-19,Active
1917,1579,Savings,86484.9,2016-02-11,Active
1918,363,Checking,193715.82,2023-04-09,Inactive
1919,887,Checking,132925.65,2019-01-04,Closed
1920,1408,Loan,110738.45,2023-05-27,Inactive
1921,1092,Loan,29836.77,2017-10-11,Closed
1922,2109,Loan,127064.56,2018-05-08,Active
1923,2187,Loan,98344.96,2017-05-09,Closed
1924,402,Loan,124366.32,2023-12-16,Inactive
1925,605,Loan,47640.47,2022-02-05,Inactive
1926,347,Loan,119957.42,2020-02-15,Closed
1927,1558,Checking,43730.93,2024-07-10,Closed
1928,1388,Savings,177415.99,2015-09-19,Closed
1929,1154,Checking,194808.72,2019-02-28,Active
1930,1498,Loan,11049.44,2022-04-07,Closed
1931,967,Savings,48727.28,2016-08-19,Active
1932,143,Loan,47797.57,2020-04-27,Active
1933,1499,Loan,105564.9,2021-07-07,Inactive
1934,115,Checking,196017.64,2020-08-17,Inactive
1935,1515,Checking,155561.58,2019-09-23,Inactive
1936,1101,Checking,65830.45,2015-11-22,Inactive
1937,1645,Loan,142277.32,2018-07-24,Closed
1938,1099,Loan,154303.78,2016-10-26,Closed
1939,1375,Savings,71778.77,2021-08-14,Active
1940,1789,Checking,112645.69,2021-12-18,Inactive
1941,1610,Checking,186204.26,2021-02-14,Closed
1942,2060,Checking,192436.16,2015-10-16,Active
1943,1765,Savings,181141.93,2020-12-26,Active
1944,324,Savings,68323.14,2024-05-08,Inactive
1945,91,Loan,139397.14,2020-03-27,Active
1946,1361,Loan,183371.54,2024-12-29,Inactive
1947,2081,Savings,162860.57,2020-07-29,Active
1948,1635,Loan,28090.37,2016-08-31,Inactive
1949,1562,Checking,60068.45,2020-01-28,Inactive
1950,745,Savings,170616.44,2025-03-02,Active
1951,56,Checking,173958.21,2018-07-08,Inactive
1952,560,Savings,73272.52,2017-08-13,Closed
1953,487,Checking,35909.33,2024-08-10,Active
1954,1172,Savings,199538.1,2019-04-09,Inactive
1955,801,Savings,158424.03,2021-01-15,Active
1956,1702,Savings,59849.98,2022-04-17,Inactive
1957,1266,Savings,143538.06,2016-01-14,Active
1958,1855,Loan,82236.17,2017-09-26,Closed
1959,1876,Savings,20402.09,2017-10-02,Closed
1960,75,Savings,106598.66,2019-06-11,Closed
1961,500,Checking,187999.41,2021-07-11,Inactive
1962,685,Savings,186350.2,2016-07-19,Active
1963,1509,Loan,109571.05,2016-11-08,Active
1964,1151,Checking,30861.89,2023-10-03,Inactive
1965,1145,Loan,179200.36,2020-07-25,Inactive
1966,2071,Checking,51582.2,2024-02-26,Closed
1967,2041,Savings,22041.94,2022-05-15,Active
1968,671,Loan,186718.65,2018-09-06,Closed
1969,104,Loan,105571.87,2022-07-12,Inactive
1970,605,Savings,180939.93,2019-08-03,Inactive
1971,1856,Savings,115249.6,2024-08-26,Inactive
1972,1327,Checking,37254.21,2016-03-30,Inactive
1973,14,Savings,55370.8,2021-06-01,Active
1974,192,Loan,139903.33,2024-08-17,Active
1975,1800,Loan,12107.8,2019-10-08,Inactive
1976,1334,Loan,103588.37,2022-02-14,Active
1977,149,Savings,184115.36,2016-01-10,Inactive
1978,730,Loan,25168.72,2023-07-14,Inactive
1979,764,Checking,92354.5,2015-07-25,Active
1980,492,Checking,4807.19,2019-12-07,Inactive
1981,929,Loan,138306.09,2019-05-10,Active
1982,892,Checking,105581.86,2021-03-13,Closed
1983,356,Checking,198687.65,2017-03-30,Active
1984,813,Savings,39222.18,2023-09-29,Closed
1985,1417,Checking,141692.05,2021-10-31,Closed
1986,1601,Savings,181250.08,2018-09-19,Active
1987,764,Loan,145114.0,2016-10-29,Inactive
1988,1009,Checking,25128.01,2022-11-26,Inactive
1989,1443,Loan,136418.55,2018-03-11,Active
1990,608,Savings,29730.65,2022-08-22,Closed
1991,1814,Savings,139711.76,2016-07-28,Active
1992,2139,Loan,121388.71,2016-01-11,Active
1993,1177,Checking,170499.25,2024-08-31,Closed
1994,910,Checking,44713.12,2019-12-06,Active
1995,1734,Checking,16965.08,2021-01-06,Inactive
1996,143,Checking,79117.75,2022-03-20,Active
1997,1881,Savings,102045.86,2018-11-17,Inactive
1998,2040,Savings,152780.49,2016-10-04,Active
1999,819,Checking,7234.17,2019-09-24,Active
2000,2013,Savings,30772.17,2023-01-23,Active
2001,1451,Loan,168987.02,2022-03-20,Closed
2002,911,Loan,135393.07,2017-03-25,Closed
2003,750,Loan,17472.93,2018-07-07,Inactive
2004,1781,Loan,152289.98,2022-08-21,Closed
2005,1058,Checking,95434.51,2021-03-04,Inactive
2006,1813,Checking,25770.34,2016-04-24,Active
2007,888,Loan,196485.56,2024-06-08,Active
2008,662,Loan,101425.83,2024-07-27,Closed
2009,435,Loan,58053.4,2023-09-26,Active
2010,1418,Loan,198073.1,2021-08-02,Closed
2011,632,Loan,163045.2,2021-02-27,Closed
2012,755,Savings,146717.62,2024-01-23,Inactive
2013,1659,Savings,75093.9,2020-11-26,Closed
2014,1383,Savings,74003.92,2018-10-08,Active
2015,1596,Savings,166539.78,2023-07-03,Closed
2016,1962,Savings,12867.15,2023-07-29,Closed
2017,470,Loan,10612.08,2024-08-17,Inactive
2018,2015,Checking,20460.55,2024-02-29,Active
2019,26,Checking,133634.98,2016-11-04,Active
2020,1249,Savings,130466.83,2022-09-15,Inactive
2021,609,Savings,177639.97,2022-08-05,Active
2022,901,Checking,34490.21,2024-03-21,Closed
2023,235,Loan,156801.29,2016-03-12,Closed
2024,1636,Savings,113967.57,2022-05-06,Closed
2025,1940,Loan,72757.69,2021-01-27,Active
2026,1286,Loan,55008.19,2016-10-14,Inactive
2027,185,Checking,63343.3,2017-03-30,Closed
2028,298,Savings,187325.09,2025-03-26,Closed
2029,276,Checking,16838.83,2024-10-20,Closed
2030,1097,Savings,15037.38,2024-02-03,Closed
2031,1402,Checking,85367.17,2024-11-17,Active
2032,375,Loan,144039.75,2023-01-14,Closed
2033,867,Loan,63868.63,2020-04-28,Closed
2034,2035,Checking,160873.14,2020-08-11,Active
2035,1955,Savings,162146.3,2023-07-16,Active
2036,1039,Savings,86636.66,2018-10-06,Active
2037,62,Savings,124361.25,2018-07-14,Closed
2038,2033,Savings,26759.03,2016-11-17,Closed
2039,368,Savings,61149.94,2023-07-15,Active
2040,998,Loan,85714.29,2023-02-28,Closed
2041,1653,Checking,106162.05,2024-02-12,Closed
2042,1860,Checking,6785.3,2020-12-14,Closed
2043,1944,Savings,14375.77,2020-06-13,Inactive
2044,2010,Checking,45880.5,2020-11-14,Closed
2045,760,Savings,87288.75,2023-04-23,Inactive
2046,116,Checking,191808.34,2020-04-24,Closed
2047,2173,Loan,124138.31,2023-07-30,Closed
2048,1722,Checking,47064.9,2023-04-28,Closed
2049,852,Loan,136830.03,2015-11-10,Closed
2050,1265,Savings,22615.27,2022-03-18,Active
2051,1566,Checking,61407.72,2016-02-19,Active
2052,2100,Loan,144878.78,2024-04-27,Closed
2053,1372,Savings,46251.56,2021-04-11,Active
2054,188,Savings,23770.8,2021-03-26,Active
2055,1442,Savings,154806.45,2024-11-07,Inactive
2056,1549,Checking,198634.06,2024-02-04,Closed
2057,1869,Checking,95727.56,2018-09-15,Closed
2058,205,Savings,27626.23,2020-10-08,Closed
2059,1902,Checking,60887.16,2024-08-26,Closed
2060,1783,Checking,79883.2,2021-10-23,Closed
2061,1835,Loan,89752.85,2022-07-04,Inactive
2062,365,Checking,163151.26,2020-04-14,Inactive
2063,1424,Checking,137970.56,2019-05-27,Active
2064,1053,Checking,6121.76,2018-04-18,Inactive
2065,1001,Checking,62604.31,2023-05-25,Active
2066,1927,Savings,7045.83,2021-09-03,Closed
2067,1582,Checking,112791.78,2020-09-13,Closed
2068,764,Checking,87996.58,2016-11-10,Active
2069,1467,Savings,113646.61,2016-08-31,Inactive
2070,913,Checking,40780.67,2020-12-07,Closed
2071,1520,Loan,92923.31,2022-09-14,Active
2072,735,Checking,69627.8,2021-08-26,Active
2073,2167,Savings,92265.84,2018-01-07,Closed
2074,846,Checking,59591.79,2023-07-03,Active
2075,1287,Loan,57641.17,2023-03-08,Closed
2076,1374,Loan,78390.92,2016-05-01,Inactive
2077,1696,Loan,86642.22,2016-11-23,Inactive
2078,1354,Checking,174869.13,2021-04-26,Inactive
2079,907,Checking,141661.85,2021-12-21,Active
2080,1251,Loan,23823.11,2018-03-19,Closed
2081,1002,Loan,48112.84,2022-02-02,Closed
2082,1059,Checking,115453.02,2022-04-13,Inactive
2083,928,Loan,176123.96,2025-01-23,Inactive
2084,1081,Savings,104927.82,2024-08-10,Closed
2085,702,Savings,44518.02,2016-11-04,Closed
2086,1345,Loan,83735.71,2024-08-23,Closed
2087,1954,Loan,187003.44,2016-06-05,Closed
2088,2184,Loan,153992.67,2021-09-17,Closed
2089,1105,Savings,49460.03,2017-08-07,Active
2090,33,Loan,88831.38,2023-02-15,Active
2091,710,Savings,172014.46,2025-06-17,Active
2092,1962,Checking,59922.4,2018-01-01,Closed
2093,1425,Savings,57056.61,2015-11-29,Closed
2094,1691,Checking,67003.96,2016-03-24,Closed
2095,541,Savings,6977.12,2024-12-15,Active
2096,176,Checking,55266.6,2021-01-01,Inactive
2097,1247,Checking,185744.53,2019-10-18,Active
2098,916,Loan,10448.84,2022-03-26,Active
2099,580,Loan,174865.64,2019-07-06,Active
2100,559,Savings,40410.05,2017-03-12,Inactive
2101,1366,Checking,172795.99,2022-08-24,Closed
2102,1605,Savings,65818.86,2020-03-07,Inactive
2103,1931,Savings,110853.14,2022-06-02,Inactive
2104,324,Loan,121701.53,2016-02-15,Active
2105,1070,Loan,71779.49,2022-04-05,Inactive
2106,775,Checking,139000.47,2022-04-18,Inactive
2107,1589,Savings,16470.73,2020-09-19,Active
2108,1520,Savings,176946.11,2025-01-21,Inactive
2109,752,Savings,165677.12,2018-11-17,Active
2110,556,Savings,171524.04,2018-03-12,Active
2111,1270,Checking,58197.4,2019-07-10,Inactive
2112,1666,Savings,131032.67,2023-09-16,Active
2113,1234,Savings,132488.78,2021-02-25,Closed
2114,1703,Loan,148161.03,2021-01-20,Closed
2115,1624,Loan,166154.62,2024-08-16,Active
2116,1286,Loan,141423.2,2019-01-16,Active
2117,1150,Checking,150529.28,2024-03-23,Active
2118,627,Loan,17478.95,2024-04-26,Closed
2119,1996,Checking,177798.35,2018-11-21,Active
2120,1908,Checking,37258.89,2019-04-15,Active
2121,1238,Savings,168215.21,2019-04-26,Active
2122,636,Savings,107080.58,2016-12-21,Inactive
2123,193,Savings,31978.4,2019-12-10,Closed
2124,1149,Checking,77864.11,2025-05-08,Active
2125,1837,Checking,145831.46,2019-09-12,Active
2126,815,Savings,26262.05,2018-02-03,Active
2127,958,Savings,26826.58,2021-07-18,Active
2128,1353,Checking,114510.19,2020-04-26,Active
2129,883,Savings,175501.85,2024-02-27,Active
2130,90,Savings,39052.35,2020-12-25,Inactive
2131,1919,Checking,13078.02,2025-04-17,Closed
2132,504,Loan,180131.19,2018-04-05,Inactive
2133,1496,Savings,87226.69,2023-12-30,Inactive
2134,582,Checking,121739.34,2018-06-02,Inactive
2135,1292,Savings,179678.32,2015-08-06,Active
2136,711,Checking,128171.87,2022-02-28,Active
2137,230,Savings,188283.21,2022-10-08,Active
2138,946,Loan,116135.1,2022-11-09,Inactive
2139,1998,Savings,46615.05,2020-12-08,Active
2140,1110,Loan,183538.91,2018-12-29,Active
2141,192,Savings,107806.84,2019-11-11,Inactive
2142,279,Loan,161804.63,2023-12-19,Active
2143,373,Checking,143398.72,2023-02-02,Active
2144,543,Checking,9949.9,2016-12-13,Inactive
2145,240,Checking,162772.0,2016-01-21,Closed
2146,1695,Checking,131941.05,2025-02-10,Closed
2147,1895,Loan,155125.68,2015-10-28,Active
2148,1951,Loan,127030.49,2015-10-29,Inactive
2149,1316,Checking,82490.95,2018-01-15,Closed
2150,750,Checking,9534.31,2024-08-05,Inactive
2151,932,Loan,174415.63,2016-11-11,Inactive
2152,632,Loan,93566.77,2015-06-18,Active
2153,1391,Loan,174378.07,2016-02-16,Active
2154,737,Savings,62989.91,2015-10-17,Active
2155,1406,Checking,78537.69,2018-12-14,Closed
2156,1155,Loan,50571.85,2018-04-25,Closed
2157,604,Savings,96836.29,2022-07-29,Closed
2158,769,Checking,114467.39,2022-04-02,Active
2159,764,Savings,25563.14,2022-06-04,Active
2160,194,Savings,105948.63,2016-12-28,Closed
2161,172,Savings,139226.26,2023-05-25,Closed
2162,1704,Loan,122645.24,2024-12-31,Closed
2163,303,Checking,170939.08,2015-09-07,Inactive
2164,1194,Loan,6728.76,2024-02-08,Closed
2165,924,Loan,29785.64,2024-02-28,Active
2166,1032,Loan,70669.41,2022-05-15,Closed
2167,1304,Loan,177092.78,2019-10-30,Active
2168,2024,Savings,34119.03,2020-09-15,Active
2169,2017,Checking,149561.88,2025-05-02,Active
2170,903,Loan,90607.9,2016-08-22,Active
2171,88,Checking,171359.58,2022-02-13,Active
2172,592,Savings,74823.94,2017-11-26,Inactive
2173,1313,Loan,162087.23,2023-11-13,Closed
2174,1567,Savings,181708.71,2023-09-25,Closed
2175,7,Loan,107685.48,2022-07-03,Active
2176,829,Checking,58532.74,2021-05-05,Inactive
2177,76,Checking,100191.77,2015-07-09,Closed
2178,2045,Loan,119643.67,2017-12-21,Inactive
2179,49,Checking,92657.3,2020-06-24,Active
2180,43,Checking,122576.86,2018-03-19,Inactive
2181,2079,Loan,69546.85,2021-06-28,Closed
2182,1283,Savings,157498.58,2016-07-09,Inactive
2183,2036,Checking,124594.77,2016-11-27,Active
2184,1628,Checking,126749.5,2018-01-30,Active
2185,656,Loan,148086.72,2017-09-22,Inactive
2186,956,Checking,36589.8,2025-03-23,Inactive
2187,1943,Checking,158855.48,2017-06-10,Active
2188,1470,Loan,30299.0,2021-08-11,Inactive
2189,330,Checking,69532.58,2018-11-19,Active
2190,581,Loan,26331.16,2021-09-23,Closed
2191,1511,Loan,144888.11,2018-11-28,Active
2192,619,Loan,56810.43,2023-03-24,Active
2193,1322,Checking,43282.44,2021-01-13,Active
2194,1302,Checking,151368.89,2025-06-03,Closed
2195,1648,Savings,86896.27,2018-02-13,Inactive
2196,632,Loan,81425.41,2023-08-24,Closed
2197,1216,Loan,152671.08,2016-09-13,Active
2198,176,Checking,75085.13,2023-05-10,Inactive
2199,1062,Loan,102631.6,2022-03-08,Closed
2200,1392,Savings,38503.62,2022-03-03,Closed
2201,439,Savings,130767.61,2017-06-09,Active
2202,179,Checking,114566.27,2021-11-09,Active
2203,644,Savings,163693.87,2018-04-22,Active
2204,725,Savings,18419.42,2020-05-15,Active
2205,313,Checking,149711.25,2017-10-11,Closed
2206,462,Loan,74184.14,2018-09-10,Active
2207,1784,Loan,83139.85,2019-01-29,Inactive
2208,1645,Checking,178672.71,2024-06-26,Active
2209,450,Loan,65006.68,2015-11-19,Closed
2210,240,Checking,61515.43,2017-04-27,Inactive
2211,548,Loan,-307.52,2016-04-14,Inactive
2212,728,Loan,185577.76,2023-07-13,Inactive
2213,1812,Loan,104645.69,2016-03-20,Active
2214,1285,Loan,65122.09,2017-06-05,Closed
2215,1589,Loan,80046.18,2022-12-02,Inactive
2216,1274,Loan,23309.77,2023-04-21,Inactive
2217,530,Savings,58886.96,2020-06-15,Active
2218,458,Loan,27752.33,2020-09-16,Inactive
2219,594,Savings,14558.3,2022-03-15,Active
2220,71,Checking,137880.49,2015-10-18,Active
2221,1165,Savings,122152.71,2024-08-19,Closed
2222,889,Savings,55921.6,2019-03-22,Inactive
2223,2094,Loan,154383.36,2020-06-30,Closed
2224,459,Savings,93947.42,2024-12-21,Closed
2225,1829,Savings,164989.16,2021-11-04,Inactive
2226,1138,Loan,137976.27,2019-12-22,Active
2227,659,Loan,139510.95,2025-03-26,Active
2228,82,Savings,43477.7,2017-06-14,Inactive
